Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,ReactionTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt,NumCategories,SessionMode
01-09-2026,1,1,LongGroup,7.80,0.2842,0.0342,0.3184,1,0,Left_180,Left_180,Left_180,3,0,None,1,3,3cat
01-09-2026,1,2,MidGroup,6.10,0.2843,0.0334,0.3177,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,3cat
01-09-2026,1,3,LongGroup,7.80,0.3176,0.1001,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,3cat
01-09-2026,1,4,ShortGroup,4.00,0.5008,0.1500,0.6509,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
01-09-2026,1,5,LongGroup,7.80,0.4175,0.1668,0.5843,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
01-09-2026,1,6,ShortGroup,5.00,0.3675,0.1834,0.5509,0,2,Up_90,Right_0,Right_0,2,1,Up_90,1,3,3cat
01-09-2026,1,7,MidGroup,6.00,0.3842,0.2670,0.6511,1,0,Up_90,Up_90,Up_90,2,0,Up_90,1,3,3cat
01-09-2026,1,8,LongGroup,7.00,0.3008,0.1002,0.4011,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
01-09-2026,1,9,ShortGroup,4.70,0.3179,1.0496,1.3675,0,2,Up_90,Right_0,Right_0,2,1,Right_0,1,3,3cat
01-09-2026,1,10,MidGroup,5.70,0.3508,0.3001,0.6509,1,0,Up_90,Up_90,Up_90,2,0,Up_90,1,3,3cat
01-09-2026,1,11,MidGroup,6.10,0.4008,0.2669,0.6677,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1,3,3cat
01-09-2026,1,12,LongGroup,7.00,0.4175,0.5170,0.9345,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
01-09-2026,1,13,ShortGroup,4.00,0.3175,0.0339,0.3514,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,3,3cat
01-09-2026,1,14,MidGroup,5.70,0.2844,0.0338,0.3182,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,3cat
01-09-2026,1,15,MidGroup,6.10,0.4008,0.1666,0.5674,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,3cat
01-09-2026,1,16,LongGroup,7.80,0.2675,0.1000,0.3675,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
01-09-2026,1,17,MidGroup,5.70,0.4008,0.1001,0.5009,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,1,18,LongGroup,7.60,0.3177,0.0999,0.4176,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
01-09-2026,1,19,MidGroup,6.00,0.3675,0.1334,0.5009,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,1,20,MidGroup,6.00,0.3508,0.0834,0.4342,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
01-09-2026,1,21,LongGroup,7.60,0.6008,0.1334,0.7342,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
01-09-2026,1,22,LongGroup,7.00,0.3175,0.0501,0.3675,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
01-09-2026,1,23,MidGroup,5.70,0.3508,0.3501,0.7009,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,3cat
01-09-2026,1,24,LongGroup,6.70,0.2842,0.0834,0.3676,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
01-09-2026,1,25,LongGroup,6.70,0.4175,0.1500,0.5675,0,2,Up_90,Left_180,Left_180,2,1,Down_270,1,3,3cat
01-09-2026,1,26,ShortGroup,4.70,0.3508,0.5333,0.8841,0,2,Left_180,Up_90,Up_90,2,0,Up_90,1,3,3cat
01-09-2026,1,27,LongGroup,6.70,0.3508,1.2500,1.6008,1,0,Up_90,Up_90,Up_90,3,0,Left_180,1,3,3cat
01-09-2026,1,28,LongGroup,7.60,0.3342,0.0672,0.4014,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
01-09-2026,1,29,ShortGroup,4.70,0.3841,0.1334,0.5175,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,3cat
01-09-2026,1,30,ShortGroup,4.70,0.2842,0.0667,0.3509,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
01-09-2026,1,31,LongGroup,7.60,0.3508,0.0167,0.3675,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
01-09-2026,1,32,ShortGroup,4.10,0.3009,0.1001,0.4009,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,3,3cat
01-09-2026,1,33,MidGroup,5.10,0.3341,0.7334,1.0675,0,2,Down_270,Right_0,Right_0,3,1,Left_180,1,3,3cat
01-09-2026,1,34,ShortGroup,4.10,0.3008,0.1169,0.4177,0,2,Right_0,Down_270,Down_270,3,0,Down_270,1,3,3cat
01-09-2026,1,35,MidGroup,5.10,0.3680,0.2831,0.6511,1,0,Up_90,Up_90,Up_90,2,0,Right_0,1,3,3cat
01-09-2026,1,36,ShortGroup,5.00,0.1841,1.0835,1.2675,0,2,Left_180,Up_90,Up_90,3,1,Up_90,1,3,3cat
01-09-2026,1,37,MidGroup,5.10,0.2675,0.1501,0.4176,1,0,Down_270,Down_270,Down_270,2,0,Left_180,1,3,3cat
01-09-2026,1,38,MidGroup,6.10,0.3508,0.0834,0.4342,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,3cat
01-09-2026,1,39,MidGroup,6.00,0.2675,0.1001,0.3676,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,3cat
01-09-2026,1,40,ShortGroup,5.00,0.2844,0.0832,0.3676,0,2,Left_180,Down_270,Down_270,3,1,Down_270,1,3,3cat
01-09-2026,1,41,ShortGroup,4.00,0.4010,0.1166,0.5176,1,0,Right_0,Right_0,Right_0,1,0,Left_180,1,3,3cat
01-09-2026,1,42,ShortGroup,4.10,0.5342,0.4000,0.9343,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
01-09-2026,1,43,ShortGroup,4.00,0.3675,0.1501,0.5177,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,3cat
01-09-2026,1,44,LongGroup,6.70,0.3007,0.1335,0.4342,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,3cat
01-09-2026,1,45,MidGroup,5.10,0.3008,0.2167,0.5175,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
01-09-2026,1,46,LongGroup,7.00,0.3007,0.2668,0.5676,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,3cat
01-09-2026,1,47,ShortGroup,5.00,0.3842,0.2501,0.6342,0,2,Down_270,Left_180,Left_180,2,1,Down_270,1,3,3cat
01-09-2026,1,48,ShortGroup,4.10,0.3175,0.2167,0.5342,1,0,Right_0,Right_0,Right_0,1,0,Down_270,1,3,3cat
01-09-2026,2,1,MidGroup,5.10,0.3508,0.3500,0.7009,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
01-09-2026,2,2,ShortGroup,4.70,0.3676,1.1666,1.5342,0,2,Left_180,Up_90,Up_90,2,1,Right_0,1,3,3cat
01-09-2026,2,3,MidGroup,5.70,0.2342,0.2167,0.4509,0,2,Down_270,Left_180,Left_180,3,0,Left_180,1,3,3cat
01-09-2026,2,4,ShortGroup,5.00,0.3008,0.0834,0.3842,0,2,Left_180,Down_270,Down_270,2,0,Down_270,1,3,3cat
01-09-2026,2,5,LongGroup,6.70,0.5842,0.9333,1.5175,0,2,Up_90,Down_270,Down_270,2,0,Left_180,1,3,3cat
01-09-2026,2,7,ShortGroup,5.00,0.3509,0.7666,1.1174,0,2,Down_270,Up_90,Up_90,2,0,Up_90,1,3,3cat
01-09-2026,2,8,MidGroup,5.10,0.4343,1.5998,2.0342,1,0,Up_90,Up_90,Up_90,2,0,Down_270,1,3,3cat
01-09-2026,2,9,MidGroup,5.70,0.3342,0.2335,0.5676,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
01-09-2026,2,10,LongGroup,6.70,0.3175,0.0168,0.3344,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,3cat
01-09-2026,2,11,LongGroup,7.80,0.3174,0.0835,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,3cat
01-09-2026,2,12,MidGroup,6.00,0.3675,0.1167,0.4842,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
01-09-2026,2,13,MidGroup,6.00,0.4008,0.1166,0.5174,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,3cat
01-09-2026,2,14,MidGroup,5.70,0.3842,0.2166,0.6008,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,3cat
01-09-2026,2,15,ShortGroup,4.00,0.3007,0.0835,0.3842,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,3cat
01-09-2026,2,16,ShortGroup,4.70,0.3841,0.3168,0.7009,0,2,Up_90,Left_180,Left_180,2,1,Down_270,1,3,3cat
01-09-2026,2,17,LongGroup,7.00,0.2844,0.1165,0.4009,1,0,Down_270,Down_270,Down_270,3,0,Up_90,1,3,3cat
01-09-2026,2,18,LongGroup,7.00,0.3675,0.0667,0.4342,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,3cat
01-09-2026,2,19,ShortGroup,5.00,0.2841,0.5501,0.8342,0,2,Down_270,Left_180,Left_180,2,1,Left_180,1,3,3cat
01-09-2026,2,20,MidGroup,5.10,0.5674,0.7502,1.3175,0,2,Right_0,Left_180,Left_180,3,0,Down_270,1,3,3cat
01-09-2026,2,21,ShortGroup,4.00,0.3675,0.1167,0.4842,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1,3,3cat
01-09-2026,2,22,ShortGroup,4.10,0.4175,0.6834,1.1009,0,2,Left_180,Up_90,Up_90,3,1,Right_0,1,3,3cat
01-09-2026,2,23,LongGroup,6.70,0.3342,0.0667,0.4009,1,0,Right_0,Right_0,Right_0,3,0,Left_180,1,3,3cat
01-09-2026,2,24,MidGroup,6.10,0.3842,0.2500,0.6342,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,3cat
01-09-2026,2,25,MidGroup,6.00,0.3509,0.1167,0.4676,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
01-09-2026,2,26,LongGroup,6.70,0.5675,0.1333,0.7008,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
01-09-2026,2,27,ShortGroup,4.10,0.3175,0.0666,0.3841,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,3,3cat
01-09-2026,2,28,LongGroup,7.60,0.3176,0.0501,0.3676,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
01-09-2026,2,29,ShortGroup,5.00,0.3842,1.4666,1.8509,0,2,Up_90,Right_0,Right_0,2,1,Left_180,1,3,3cat
01-09-2026,2,30,MidGroup,6.00,0.3509,0.1834,0.5342,1,0,Up_90,Up_90,Up_90,2,0,Up_90,1,3,3cat
01-09-2026,2,31,MidGroup,6.10,0.3675,0.3167,0.6842,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
01-09-2026,2,32,MidGroup,6.10,0.4675,0.1166,0.5842,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,2,33,ShortGroup,4.70,0.3175,0.0834,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,3cat
01-09-2026,2,34,ShortGroup,4.10,0.3509,0.1166,0.4674,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,3,3cat
01-09-2026,2,35,LongGroup,7.00,0.3341,0.0669,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,3cat
01-09-2026,2,36,LongGroup,7.80,0.3175,0.0667,0.3842,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
01-09-2026,2,37,ShortGroup,4.00,0.3842,0.1000,0.4842,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,3,3cat
01-09-2026,2,38,MidGroup,5.10,0.4508,0.6167,1.0675,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,3cat
01-09-2026,2,39,LongGroup,7.00,0.4342,0.1833,0.6175,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
01-09-2026,2,40,LongGroup,7.80,0.4009,0.1833,0.5842,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
01-09-2026,2,41,MidGroup,5.70,0.4175,0.1334,0.5509,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
01-09-2026,2,42,LongGroup,7.60,0.4176,0.2166,0.6342,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
01-09-2026,2,43,ShortGroup,4.70,0.3842,0.1168,0.5010,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
01-09-2026,2,44,ShortGroup,4.00,0.4342,0.1667,0.6009,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
01-09-2026,2,45,LongGroup,7.60,0.3342,0.0667,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
01-09-2026,2,46,MidGroup,6.10,0.4008,0.1834,0.5842,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
01-09-2026,2,47,ShortGroup,4.10,0.4508,0.1166,0.5674,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
01-09-2026,2,48,LongGroup,7.60,0.3175,0.2000,0.5176,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
01-09-2026,3,1,ShortGroup,5.00,0.3175,0.0999,0.4175,0,2,Left_180,Up_90,Up_90,2,1,Down_270,1,3,3cat
01-09-2026,3,2,MidGroup,5.70,0.4675,0.3332,0.8007,1,0,Up_90,Up_90,Up_90,2,0,Left_180,1,3,3cat
01-09-2026,3,3,ShortGroup,4.00,0.3675,0.2499,0.6174,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,3cat
01-09-2026,3,4,MidGroup,6.00,0.4008,0.3000,0.7008,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
01-09-2026,3,5,LongGroup,6.70,0.3176,0.2332,0.5509,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
01-09-2026,3,6,MidGroup,6.10,0.4175,0.1501,0.5676,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1,3,3cat
01-09-2026,3,7,LongGroup,7.60,0.3509,0.0834,0.4342,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
01-09-2026,3,8,ShortGroup,4.10,0.3674,0.1168,0.4842,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,3cat
01-09-2026,3,9,ShortGroup,4.10,0.6174,0.1502,0.7675,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
01-09-2026,3,10,MidGroup,6.00,0.3508,0.2500,0.6009,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
01-09-2026,3,11,MidGroup,5.10,0.4175,1.0167,1.4343,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,3cat
01-09-2026,3,12,LongGroup,6.70,0.3842,0.2000,0.5842,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1,3,3cat
01-09-2026,3,13,MidGroup,6.00,0.4844,0.3666,0.8509,0,2,Up_90,Left_180,Left_180,3,0,Up_90,1,3,3cat
01-09-2026,3,14,MidGroup,6.10,0.3509,0.2667,0.6176,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1,3,3cat
01-09-2026,3,15,LongGroup,7.60,0.2509,0.1668,0.4177,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
01-09-2026,3,16,LongGroup,6.70,0.3176,0.1167,0.4343,0,2,Down_270,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,3,17,MidGroup,5.10,0.4174,0.2501,0.6676,1,0,Right_0,Right_0,Right_0,2,0,Down_270,1,3,3cat
01-09-2026,3,18,MidGroup,5.70,0.3176,0.2000,0.5176,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
01-09-2026,3,19,MidGroup,6.10,0.3341,0.2500,0.5842,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,3cat
01-09-2026,3,20,ShortGroup,4.00,0.4675,0.2000,0.6675,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
01-09-2026,3,21,ShortGroup,4.70,0.3342,0.0834,0.4176,0,2,Right_0,Left_180,Left_180,3,1,Up_90,1,3,3cat
01-09-2026,3,22,LongGroup,7.80,0.4675,0.1500,0.6176,1,0,Up_90,Up_90,Up_90,3,0,Right_0,1,3,3cat
01-09-2026,3,23,LongGroup,7.80,0.3508,0.0839,0.4348,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
01-09-2026,3,24,LongGroup,7.00,0.4009,0.2334,0.6342,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
01-09-2026,3,25,ShortGroup,4.00,0.3842,0.0834,0.4676,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
01-09-2026,3,26,ShortGroup,4.70,0.5009,0.1500,0.6509,0,2,Left_180,Down_270,Down_270,2,1,Right_0,1,3,3cat
01-09-2026,3,27,ShortGroup,4.70,0.4008,0.5334,0.9342,0,2,Left_180,Right_0,Right_0,2,0,Left_180,1,3,3cat
01-09-2026,3,28,MidGroup,5.10,0.4342,2.2165,2.6507,0,1,None,Down_270,Down_270,0,0,Left_180,1,3,3cat
01-09-2026,3,29,ShortGroup,4.10,0.3009,0.0833,0.3841,1,0,Left_180,Left_180,Left_180,1,0,None,1,3,3cat
01-09-2026,3,30,LongGroup,7.00,0.4009,0.2500,0.6509,0,2,Up_90,Down_270,Down_270,2,1,Left_180,1,3,3cat
01-09-2026,3,31,LongGroup,7.80,0.3009,0.2832,0.5841,1,0,Left_180,Left_180,Left_180,3,0,Up_90,1,3,3cat
01-09-2026,3,32,LongGroup,7.60,0.3508,0.1002,0.4510,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,3cat
01-09-2026,3,33,ShortGroup,5.00,0.3675,0.1667,0.5342,0,2,Left_180,Down_270,Down_270,2,1,Right_0,1,3,3cat
01-09-2026,3,34,MidGroup,6.10,0.7842,1.7167,2.5008,0,2,Right_0,Left_180,Left_180,1,0,Left_180,1,3,3cat
01-09-2026,3,35,ShortGroup,5.00,0.3843,0.2500,0.6342,0,2,Up_90,Right_0,Right_0,2,0,Right_0,1,3,3cat
01-09-2026,3,36,ShortGroup,4.00,0.2675,0.0834,0.3509,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1,3,3cat
01-09-2026,3,37,ShortGroup,4.10,0.3175,0.1167,0.4342,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
01-09-2026,3,38,LongGroup,7.00,0.3841,1.8334,2.2175,0,2,Up_90,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,3,39,ShortGroup,5.00,0.3675,0.0834,0.4509,0,2,Right_0,Left_180,Left_180,2,0,Up_90,1,3,3cat
01-09-2026,3,40,MidGroup,5.10,0.4008,0.7169,1.1177,0,2,Up_90,Left_180,Left_180,3,0,Right_0,1,3,3cat
01-09-2026,3,41,MidGroup,6.00,0.3342,0.3333,0.6675,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1,3,3cat
01-09-2026,3,42,LongGroup,7.80,0.2675,0.1333,0.4009,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
01-09-2026,3,43,ShortGroup,4.70,0.3508,0.1333,0.4841,0,2,Down_270,Up_90,Up_90,2,1,Down_270,1,3,3cat
01-09-2026,3,44,LongGroup,6.70,0.4175,0.1834,0.6009,0,2,Right_0,Down_270,Down_270,2,0,Down_270,1,3,3cat
01-09-2026,3,45,MidGroup,5.70,0.4342,2.0833,2.5175,0,2,Up_90,Down_270,Down_270,3,0,Right_0,1,3,3cat
01-09-2026,3,46,LongGroup,7.60,0.3675,0.1500,0.5175,1,0,Up_90,Up_90,Up_90,3,0,Up_90,1,3,3cat
01-09-2026,3,47,MidGroup,5.70,0.2842,0.4333,0.7175,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
01-09-2026,3,48,LongGroup,7.00,0.3675,0.0667,0.4342,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
01-09-2026,4,1,ShortGroup,4.00,0.2675,0.1001,0.3676,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,3,3cat
01-09-2026,4,2,MidGroup,6.00,0.4341,0.1501,0.5842,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
01-09-2026,4,3,ShortGroup,4.70,0.3675,1.2500,1.6175,0,2,Left_180,Down_270,Down_270,2,1,Up_90,1,3,3cat
01-09-2026,4,4,LongGroup,7.00,0.3175,0.0334,0.3509,1,0,Left_180,Left_180,Left_180,3,0,Left_180,1,3,3cat
01-09-2026,4,5,MidGroup,5.10,0.3675,0.5834,0.9509,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
01-09-2026,4,6,LongGroup,6.70,0.2509,0.1834,0.4342,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,3cat
01-09-2026,4,7,ShortGroup,4.00,0.5342,0.1834,0.7176,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,3cat
01-09-2026,4,8,LongGroup,7.00,0.3342,0.1000,0.4342,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
01-09-2026,4,9,ShortGroup,4.00,0.4175,0.1333,0.5508,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,3cat
01-09-2026,4,10,MidGroup,6.00,0.3342,0.1166,0.4508,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,3cat
01-09-2026,4,11,MidGroup,5.70,0.4675,0.1167,0.5842,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,4,12,ShortGroup,5.00,0.4342,0.5500,0.9842,0,2,Up_90,Down_270,Down_270,2,1,Right_0,1,3,3cat
01-09-2026,4,13,ShortGroup,4.10,0.3174,0.0833,0.4008,1,0,Down_270,Down_270,Down_270,1,0,Up_90,1,3,3cat
01-09-2026,4,14,MidGroup,6.10,0.4009,0.2334,0.6343,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,4,15,MidGroup,5.10,0.3507,0.5168,0.8676,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
01-09-2026,4,16,LongGroup,7.00,0.4507,0.1501,0.6009,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
01-09-2026,4,17,LongGroup,7.80,0.3342,0.1001,0.4343,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
01-09-2026,4,18,MidGroup,6.00,0.3341,0.1501,0.4841,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
01-09-2026,4,19,LongGroup,7.80,0.5675,0.1167,0.6842,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
01-09-2026,4,20,LongGroup,7.60,0.3342,0.0834,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
01-09-2026,4,21,LongGroup,6.70,0.3842,0.5833,0.9675,0,2,Down_270,Right_0,Right_0,2,1,Right_0,1,3,3cat
01-09-2026,4,22,ShortGroup,5.00,NaN,NaN,NaN,0,1,None,Right_0,Right_0,0,0,Down_270,1,3,3cat
01-09-2026,4,23,LongGroup,7.00,NaN,NaN,NaN,0,1,None,Down_270,Down_270,0,0,None,1,3,3cat
01-09-2026,4,24,ShortGroup,4.10,0.7344,NaN,NaN,0,1,None,Left_180,Left_180,0,0,None,1,3,3cat
01-09-2026,4,25,ShortGroup,4.00,0.4010,0.0834,0.4843,1,0,Right_0,Right_0,Right_0,1,0,None,1,3,3cat
01-09-2026,4,26,LongGroup,6.70,0.4345,0.1000,0.5345,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
01-09-2026,4,27,MidGroup,6.00,0.4008,0.1500,0.5508,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
01-09-2026,4,28,ShortGroup,4.70,0.3674,0.1335,0.5009,0,2,Down_270,Left_180,Left_180,2,1,Right_0,1,3,3cat
01-09-2026,4,29,LongGroup,7.80,0.2675,0.3001,0.5676,1,0,Down_270,Down_270,Down_270,3,0,Down_270,1,3,3cat
01-09-2026,4,30,MidGroup,5.70,0.3009,0.0499,0.3508,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1,3,3cat
01-09-2026,4,31,ShortGroup,4.10,0.4509,0.2000,0.6509,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,3cat
01-09-2026,4,32,MidGroup,6.10,0.3509,0.1834,0.5343,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,3cat
01-09-2026,4,33,ShortGroup,5.00,0.2676,0.1499,0.4175,0,2,Down_270,Up_90,Up_90,2,1,Left_180,1,3,3cat
01-09-2026,4,34,MidGroup,5.10,0.3676,0.3001,0.6676,0,2,Up_90,Down_270,Down_270,3,0,Down_270,1,3,3cat
01-09-2026,4,35,MidGroup,5.10,0.3343,0.0833,0.4175,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1,3,3cat
01-09-2026,4,36,LongGroup,7.60,0.3842,0.0500,0.4342,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
01-09-2026,4,37,MidGroup,5.70,0.4343,0.1334,0.5676,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
01-09-2026,4,38,LongGroup,7.60,0.3842,0.1501,0.5342,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
01-09-2026,4,39,MidGroup,5.70,0.2842,0.8333,1.1176,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
01-09-2026,4,40,ShortGroup,4.70,0.4175,NaN,NaN,0,1,None,Right_0,Right_0,0,1,Down_270,1,3,3cat
01-09-2026,4,41,LongGroup,6.70,0.5009,0.6999,1.2008,0,2,Right_0,Left_180,Left_180,2,0,None,1,3,3cat
01-09-2026,4,42,ShortGroup,4.10,0.4175,0.1000,0.5176,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1,3,3cat
01-09-2026,4,43,MidGroup,6.10,0.3175,0.3834,0.7009,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,3cat
01-09-2026,4,44,LongGroup,7.60,0.3007,0.1503,0.4511,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
01-09-2026,4,45,LongGroup,7.80,0.3341,0.0835,0.4176,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,3cat
01-09-2026,4,46,ShortGroup,5.00,0.4175,0.2334,0.6510,0,2,Up_90,Left_180,Left_180,2,1,Left_180,1,3,3cat
01-09-2026,4,47,MidGroup,6.10,0.4344,0.2332,0.6676,1,0,Up_90,Up_90,Up_90,2,0,Up_90,1,3,3cat
01-09-2026,4,48,ShortGroup,4.70,0.4345,2.2331,2.6675,0,2,Left_180,Up_90,Up_90,2,1,Up_90,1,3,3cat
01-09-2026,5,1,MidGroup,5.70,0.4842,0.6999,1.1842,1,0,Left_180,Left_180,Left_180,2,0,Left_180,1,3,3cat
