Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,ReactionTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt,NumCategories,SessionMode
29-08-2026,4,48,MidGroup,6.10,0.3675,0.1667,0.5342,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
29-08-2026,5,1,MidGroup,5.70,0.3675,0.5334,0.9009,0,2,Up_90,Left_180,Left_180,1,1,Left_180,1,3,3cat
29-08-2026,5,2,LongGroup,6.70,0.6674,0.2834,0.9509,1,0,Left_180,Left_180,Left_180,3,0,Up_90,1,3,3cat
29-08-2026,5,3,MidGroup,6.10,0.2341,0.6168,0.8509,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
29-08-2026,5,4,LongGroup,6.70,0.3675,0.1167,0.4842,0,2,Down_270,Right_0,Right_0,2,1,Up_90,1,3,3cat
29-08-2026,5,5,LongGroup,7.80,0.3342,0.2500,0.5842,1,0,Up_90,Up_90,Up_90,3,0,Down_270,1,3,3cat
29-08-2026,5,6,LongGroup,7.60,0.3174,0.1667,0.4841,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
29-08-2026,5,7,LongGroup,7.60,0.3007,0.1168,0.4175,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,3cat
29-08-2026,5,8,ShortGroup,5.00,0.3842,0.0834,0.4676,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,3cat
29-08-2026,5,9,MidGroup,6.00,0.3675,0.8334,1.2009,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,5,10,MidGroup,6.10,0.3342,0.1334,0.4676,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,5,11,ShortGroup,4.70,0.3008,0.1834,0.4842,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,3cat
29-08-2026,5,12,ShortGroup,4.10,0.4175,0.2000,0.6175,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,3cat
29-08-2026,5,13,ShortGroup,4.00,0.4342,0.1834,0.6176,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,3,3cat
29-08-2026,5,14,ShortGroup,4.10,0.4342,0.1667,0.6009,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
29-08-2026,5,15,ShortGroup,5.00,0.4346,0.3496,0.7842,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,3cat
29-08-2026,5,16,MidGroup,5.10,0.3342,0.3167,0.6509,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
29-08-2026,5,17,MidGroup,6.10,0.4175,0.4333,0.8508,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
29-08-2026,5,18,LongGroup,7.60,0.2847,0.5495,0.8342,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
29-08-2026,5,19,ShortGroup,4.70,0.3342,0.0167,0.3509,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,3,3cat
29-08-2026,5,20,MidGroup,5.70,0.3342,0.9834,1.3175,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
29-08-2026,5,21,MidGroup,6.00,0.3175,0.1833,0.5008,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
29-08-2026,5,22,ShortGroup,4.00,0.2676,0.1499,0.4174,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,3cat
29-08-2026,5,23,ShortGroup,4.10,0.3008,0.2669,0.5677,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
29-08-2026,5,24,LongGroup,6.70,0.3008,0.6167,0.9176,0,2,Left_180,Down_270,Down_270,2,1,Left_180,1,3,3cat
29-08-2026,5,25,LongGroup,6.70,0.3175,0.4000,0.7176,1,0,Up_90,Up_90,Up_90,3,0,Left_180,1,3,3cat
29-08-2026,5,26,ShortGroup,4.70,0.3674,0.0834,0.4508,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
29-08-2026,5,27,LongGroup,7.80,0.3513,0.0661,0.4174,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,3cat
29-08-2026,5,28,LongGroup,7.00,0.2508,0.1001,0.3509,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
29-08-2026,5,29,ShortGroup,4.00,0.2843,0.1167,0.4009,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
29-08-2026,5,30,MidGroup,5.10,0.3175,0.2667,0.5842,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,3cat
29-08-2026,5,31,MidGroup,5.70,0.2507,0.2167,0.4674,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,3cat
29-08-2026,5,32,ShortGroup,4.10,0.2675,0.1333,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,3cat
29-08-2026,5,33,ShortGroup,4.70,0.5675,0.5501,1.1176,0,2,Left_180,Up_90,Up_90,2,1,Down_270,1,3,3cat
29-08-2026,5,34,LongGroup,7.80,0.3009,0.0834,0.3843,1,0,Down_270,Down_270,Down_270,3,0,Left_180,1,3,3cat
29-08-2026,5,35,ShortGroup,4.00,0.4174,0.1502,0.5676,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,3,3cat
29-08-2026,5,36,LongGroup,7.00,0.3675,0.3500,0.7175,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
29-08-2026,5,37,LongGroup,7.80,0.3341,0.1168,0.4509,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
29-08-2026,5,38,LongGroup,7.60,0.2842,0.2167,0.5009,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,3cat
29-08-2026,5,39,LongGroup,7.00,0.3507,0.3168,0.6676,0,2,Up_90,Right_0,Right_0,2,1,Down_270,1,3,3cat
29-08-2026,5,40,MidGroup,5.10,0.3341,0.3335,0.6676,0,2,Up_90,Left_180,Left_180,1,0,Up_90,1,3,3cat
29-08-2026,5,41,MidGroup,6.10,0.2675,0.1501,0.4176,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1,3,3cat
29-08-2026,5,42,MidGroup,6.00,0.3175,0.3501,0.6676,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,3cat
29-08-2026,5,43,MidGroup,5.10,0.4008,0.0668,0.4676,0,2,Left_180,Right_0,Right_0,1,1,Left_180,1,3,3cat
29-08-2026,5,44,ShortGroup,5.00,0.3342,0.5000,0.8342,0,2,Down_270,Up_90,Up_90,2,0,Left_180,1,3,3cat
29-08-2026,5,45,MidGroup,5.70,0.4675,1.0999,1.5674,1,0,Right_0,Right_0,Right_0,2,0,Down_270,1,3,3cat
29-08-2026,5,46,LongGroup,7.00,0.4008,0.1834,0.5842,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
29-08-2026,5,47,MidGroup,6.00,0.4507,0.7501,1.2009,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
29-08-2026,5,48,ShortGroup,5.00,0.3342,0.4000,0.7342,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1,3,3cat
29-08-2026,6,1,ShortGroup,4.10,0.4343,0.0833,0.5176,1,0,Right_0,Right_0,Right_0,1,0,Up_90,1,3,3cat
29-08-2026,6,2,ShortGroup,4.70,0.3175,0.1500,0.4675,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,3cat
29-08-2026,6,3,ShortGroup,4.70,0.5175,0.0667,0.5842,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,3cat
29-08-2026,6,4,MidGroup,6.00,0.3174,0.7335,1.0509,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,6,5,MidGroup,6.10,0.2508,0.3001,0.5509,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,3cat
29-08-2026,6,6,LongGroup,6.70,0.3174,0.6501,0.9675,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
29-08-2026,6,7,LongGroup,7.60,0.3008,0.2667,0.5675,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
29-08-2026,6,8,LongGroup,7.60,0.3675,0.1336,0.5011,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
29-08-2026,6,9,MidGroup,5.10,0.3675,0.6667,1.0342,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
29-08-2026,6,10,LongGroup,7.80,0.4342,0.0834,0.5175,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
29-08-2026,6,11,ShortGroup,4.70,0.3508,0.1334,0.4843,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
29-08-2026,6,12,LongGroup,7.00,0.3843,0.1833,0.5676,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
29-08-2026,6,13,ShortGroup,4.10,0.4176,0.0167,0.4343,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,3,3cat
29-08-2026,6,14,MidGroup,6.10,0.3676,0.7000,1.0676,0,2,Up_90,Left_180,Left_180,3,1,Left_180,1,3,3cat
29-08-2026,6,15,MidGroup,6.00,0.2842,0.1501,0.4343,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1,3,3cat
29-08-2026,6,16,LongGroup,7.00,0.3676,0.3500,0.7175,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,3cat
29-08-2026,6,17,ShortGroup,4.00,0.2509,0.0666,0.3175,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,3cat
29-08-2026,6,18,ShortGroup,5.00,0.2842,0.3000,0.5842,0,2,Left_180,Down_270,Down_270,2,1,Left_180,1,3,3cat
29-08-2026,6,19,ShortGroup,4.10,0.4008,0.2333,0.6341,1,0,Up_90,Up_90,Up_90,1,0,Left_180,1,3,3cat
29-08-2026,6,20,ShortGroup,4.70,0.4508,0.2001,0.6509,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,3,3cat
29-08-2026,6,21,MidGroup,5.70,0.4174,0.3002,0.7176,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1,3,3cat
29-08-2026,6,22,MidGroup,6.00,0.3675,0.7001,1.0676,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1,3,3cat
29-08-2026,6,23,LongGroup,7.80,0.3675,0.1334,0.5009,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
29-08-2026,6,24,MidGroup,5.70,0.3675,0.2667,0.6342,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,3cat
29-08-2026,6,25,LongGroup,7.60,0.3842,0.1167,0.5009,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,3cat
29-08-2026,6,26,LongGroup,6.70,0.3008,0.1501,0.4509,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
29-08-2026,6,27,ShortGroup,5.00,0.2842,0.2834,0.5676,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
29-08-2026,6,28,LongGroup,7.60,0.3508,0.1167,0.4676,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,3cat
29-08-2026,6,29,ShortGroup,4.10,0.3009,0.2000,0.5009,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,3cat
29-08-2026,6,30,LongGroup,7.80,0.3174,0.0834,0.4008,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,3cat
29-08-2026,6,31,LongGroup,7.80,0.2842,0.0501,0.3342,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
29-08-2026,6,32,LongGroup,7.00,0.2341,0.2000,0.4341,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
29-08-2026,6,33,MidGroup,6.10,0.3675,0.2169,0.5844,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
29-08-2026,6,34,MidGroup,5.10,0.2347,0.2163,0.4509,0,2,Left_180,Down_270,Down_270,1,1,Up_90,1,3,3cat
29-08-2026,6,35,ShortGroup,4.00,0.4341,0.0833,0.5174,1,0,Down_270,Down_270,Down_270,1,0,Left_180,1,3,3cat
29-08-2026,6,36,ShortGroup,4.00,0.3842,0.1833,0.5675,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,3cat
29-08-2026,6,37,MidGroup,6.10,0.4842,0.4167,0.9009,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
29-08-2026,6,38,ShortGroup,4.00,0.4342,0.0667,0.5009,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,3cat
29-08-2026,6,39,ShortGroup,5.00,0.3342,0.1667,0.5009,0,2,Left_180,Up_90,Up_90,3,1,Right_0,1,3,3cat
29-08-2026,6,40,MidGroup,5.70,0.2841,0.5006,0.7847,1,0,Right_0,Right_0,Right_0,2,0,Left_180,1,3,3cat
29-08-2026,6,41,ShortGroup,5.00,0.4842,0.2167,0.7009,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,3cat
29-08-2026,6,42,LongGroup,6.70,0.3674,0.9334,1.3009,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,3cat
29-08-2026,6,43,MidGroup,6.00,0.5675,0.8999,1.4674,0,2,Up_90,Left_180,Left_180,3,1,Right_0,1,3,3cat
29-08-2026,6,44,MidGroup,5.10,0.3009,0.3667,0.6675,1,0,Up_90,Up_90,Up_90,2,0,Up_90,1,3,3cat
29-08-2026,6,45,MidGroup,5.10,0.3842,0.2167,0.6009,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,3cat
29-08-2026,6,46,LongGroup,7.00,0.3341,0.2335,0.5675,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
29-08-2026,6,47,LongGroup,6.70,0.2847,0.1329,0.4176,0,2,Down_270,Left_180,Left_180,2,1,Left_180,1,3,3cat
29-08-2026,6,48,MidGroup,5.70,0.4507,0.6835,1.1342,0,2,Right_0,Down_270,Down_270,3,0,Down_270,1,3,3cat
29-08-2026,7,1,MidGroup,6.10,0.3842,0.7666,1.1508,1,0,Up_90,Up_90,Up_90,2,0,Right_0,1,3,3cat
29-08-2026,7,3,ShortGroup,4.00,NaN,NaN,NaN,0,1,None,Left_180,Left_180,0,1,Up_90,1,3,3cat
29-08-2026,7,4,ShortGroup,5.00,0.3509,0.6333,0.9842,0,2,Right_0,Down_270,Down_270,3,0,None,1,3,3cat
29-08-2026,7,5,MidGroup,5.10,0.3175,0.2834,0.6009,1,0,Down_270,Down_270,Down_270,2,0,Right_0,1,3,3cat
29-08-2026,7,6,ShortGroup,4.10,0.2842,0.1501,0.4342,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
29-08-2026,7,7,ShortGroup,4.10,0.4177,0.1667,0.5843,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,3cat
29-08-2026,7,8,LongGroup,7.00,0.2342,0.1334,0.3675,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,3cat
29-08-2026,7,9,ShortGroup,4.10,0.5509,0.0834,0.6342,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,3,3cat
29-08-2026,7,10,LongGroup,7.60,0.3341,0.1168,0.4509,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
29-08-2026,7,11,ShortGroup,4.70,0.4842,0.1333,0.6175,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,3cat
29-08-2026,7,12,MidGroup,6.00,0.3841,0.4502,0.8342,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
29-08-2026,7,13,MidGroup,6.10,0.3509,0.0833,0.4342,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,7,14,MidGroup,5.10,0.4008,0.6167,1.0175,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,7,15,LongGroup,7.00,0.3342,0.0834,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,3cat
29-08-2026,7,16,LongGroup,7.00,0.4175,0.0834,0.5009,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
29-08-2026,7,17,MidGroup,5.70,0.3174,0.1335,0.4509,0,2,Down_270,Up_90,Up_90,3,1,Left_180,1,3,3cat
29-08-2026,7,18,MidGroup,5.10,0.2842,0.5334,0.8176,1,0,Up_90,Up_90,Up_90,2,0,Down_270,1,3,3cat
29-08-2026,7,19,MidGroup,5.70,0.3177,0.2498,0.5676,0,2,Up_90,Right_0,Right_0,3,1,Up_90,1,3,3cat
29-08-2026,7,20,ShortGroup,4.00,0.4175,0.2000,0.6176,1,0,Up_90,Up_90,Up_90,1,0,Up_90,1,3,3cat
29-08-2026,7,21,LongGroup,7.80,0.2508,0.1334,0.3842,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
29-08-2026,7,22,ShortGroup,4.10,0.3341,0.5006,0.8347,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,3cat
29-08-2026,7,24,ShortGroup,4.70,0.4175,0.0834,0.5009,0,2,Right_0,Left_180,Left_180,3,1,Down_270,1,3,3cat
29-08-2026,7,25,LongGroup,6.70,0.3675,1.0500,1.4175,0,2,Left_180,Down_270,Down_270,2,0,Right_0,1,3,3cat
29-08-2026,7,26,ShortGroup,5.00,0.4008,0.2001,0.6009,0,2,Down_270,Up_90,Up_90,2,0,Left_180,1,3,3cat
29-08-2026,7,27,LongGroup,7.80,0.3008,0.2834,0.5842,1,0,Left_180,Left_180,Left_180,3,0,Down_270,1,3,3cat
29-08-2026,7,28,MidGroup,5.70,0.4674,0.5835,1.0509,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,3cat
29-08-2026,7,29,MidGroup,6.10,0.2507,0.5502,0.8009,0,2,Down_270,Left_180,Left_180,3,1,Left_180,1,3,3cat
29-08-2026,7,30,LongGroup,7.80,0.4175,0.6334,1.0509,0,2,Right_0,Up_90,Up_90,2,0,Down_270,1,3,3cat
29-08-2026,7,31,MidGroup,6.00,0.4841,0.6500,1.1341,0,2,Right_0,Up_90,Up_90,3,0,Right_0,1,3,3cat
29-08-2026,7,32,LongGroup,7.60,0.5508,0.2333,0.7841,0,2,Left_180,Right_0,Right_0,2,0,Right_0,1,3,3cat
29-08-2026,7,33,ShortGroup,5.00,0.4008,0.3500,0.7508,1,0,Left_180,Left_180,Left_180,1,0,Left_180,1,3,3cat
29-08-2026,7,34,ShortGroup,4.70,0.4675,0.0999,0.5674,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,3cat
29-08-2026,7,35,MidGroup,5.10,0.3675,0.3000,0.6675,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
29-08-2026,7,36,ShortGroup,4.00,0.3007,0.4335,0.7342,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
29-08-2026,7,37,LongGroup,7.60,0.4346,0.3662,0.8009,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
